Date,adj_close,Close,High,Low,Open,Volume
2001-10-30,16.10462188720703,20.450000762939453,20.450000762939453,20.174999237060547,20.25,45441800
2001-10-31,16.490510940551758,20.940000534057617,21.25,20.5049991607666,20.549999237060547,11104400
2001-11-01,16.604698181152344,21.084999084472656,21.299999237060547,20.899999618530273,21.125,3901800
2001-11-02,16.892135620117188,21.450000762939453,21.549999237060547,21.010000228881836,21.024999618530273,4075000
2001-11-05,16.888206481933594,21.44499969482422,21.75,21.375,21.75,2763800
2001-11-06,17.344966888427734,22.024999618530273,22.149999618530273,21.075000762939453,21.475000381469727,3248200
2001-11-07,17.029956817626953,21.625,21.875,21.2450008392334,21.875,2675200
2001-11-08,16.813390731811523,21.350000381469727,21.549999237060547,21.0,21.5,3404000
2001-11-09,16.537755966186523,21.0,21.25,20.5,21.25,3291600
2001-11-12,16.872447967529297,21.424999237060547,21.424999237060547,20.850000381469727,21.0,973600
2001-11-13,16.83307647705078,21.375,21.700000762939453,21.260000228881836,21.700000762939453,1721800
2001-11-14,18.093095779418945,22.975000381469727,23.0,21.774999618530273,22.0,4213000
2001-11-15,18.40810203552246,23.375,23.375,22.725000381469727,22.850000381469727,2310400
2001-11-16,18.427785873413086,23.399999618530273,23.600000381469727,23.149999618530273,23.450000762939453,2176200
2001-11-19,18.703420639038086,23.75,23.78499984741211,23.200000762939453,23.375,2007200
2001-11-20,19.215303421020508,24.399999618530273,24.625,23.625,23.649999618530273,2803000
2001-11-21,19.29798698425293,24.5049991607666,24.850000381469727,24.204999923706055,24.350000381469727,2684000
2001-11-23,19.36492347717285,24.59000015258789,24.674999237060547,24.475000381469727,24.475000381469727,287800
2001-11-26,19.116859436035156,24.274999618530273,25.125,24.149999618530273,24.850000381469727,1917400
2001-11-27,19.136547088623047,24.299999237060547,24.924999237060547,24.135000228881836,24.399999618530273,1148000
2001-11-28,19.274364471435547,24.475000381469727,24.600000381469727,23.7549991607666,24.274999618530273,625200
2001-11-29,19.691741943359375,25.0049991607666,25.049999237060547,24.540000915527344,24.75,1136800
2001-11-30,20.022502899169922,25.424999237060547,25.5,24.899999618530273,25.049999237060547,2960200
2001-12-03,20.199687957763672,25.649999618530273,25.649999618530273,25.049999237060547,25.399999618530273,1270800
2001-12-04,20.2784423828125,25.75,25.75,25.25,25.674999237060547,794000
2001-12-05,19.23892593383789,24.43000030517578,25.950000762939453,24.350000381469727,25.899999618530273,1356200
2001-12-06,19.093236923217773,24.2450008392334,24.5,23.674999237060547,24.450000762939453,902600
2001-12-07,19.136547088623047,24.299999237060547,24.350000381469727,23.799999237060547,24.25,649600
2001-12-10,18.99873924255371,24.125,24.434999465942383,24.075000762939453,24.299999237060547,308000
2001-12-11,18.979045867919922,24.100000381469727,24.344999313354492,23.854999542236328,24.125,892800
