Date,adj_close,Close,High,Low,Open,Volume
2000-01-03,23.290138244628906,41.23933410644531,42.77589416503906,41.18976593017578,42.42892837524414,2698899
2000-01-04,23.290138244628906,41.23933410644531,42.03239822387695,40.84280014038086,40.941932678222656,3141234
2000-01-05,23.066194534301758,40.84280014038086,41.18976593017578,40.04973602294922,41.18976593017578,3008836
2000-01-06,23.374120712280273,41.388031005859375,41.98283004760742,40.69409942626953,41.140201568603516,2121771
2000-01-07,23.905990600585938,42.329795837402344,42.676761627197266,41.6358642578125,42.329795837402344,1892407
2000-01-10,24.493833541870117,43.37069320678711,43.420257568359375,41.933265686035156,42.03239822387695,1722181
2000-01-11,24.01795768737793,42.52806091308594,43.122859954833984,42.28022766113281,42.92459487915039,1087932
2000-01-12,23.79401969909668,42.13153076171875,42.7263298034668,41.834129333496094,42.52806091308594,1108990
2000-01-13,23.654043197631836,41.883697509765625,42.13153076171875,41.586299896240234,42.13153076171875,1314648
2000-01-14,23.40212631225586,41.437599182128906,41.933265686035156,40.44626998901367,41.140201568603516,2138541
2000-01-18,22.058454513549805,39.058406829833984,41.28889846801758,38.909706115722656,41.04106521606445,2826379
2000-01-19,24.213909149169922,42.87502670288086,43.22199249267578,39.10797119140625,39.15753936767578,4264472
2000-01-20,22.758277893066406,40.297569274902344,42.825462341308594,39.95060348510742,42.329795837402344,3220295
2000-01-21,22.646303176879883,40.09930419921875,40.89236831665039,39.65320587158203,40.89236831665039,2826253
2000-01-24,22.394371032714844,39.65320587158203,40.44626998901367,39.45494079589844,40.44626998901367,2919562
2000-01-25,22.870254516601562,40.49583435058594,40.69409942626953,39.801902770996094,40.04973602294922,2439778
2000-01-26,22.842262268066406,40.44626998901367,41.140201568603516,39.7027702331543,41.140201568603516,1759379
2000-01-27,22.47834587097168,39.801902770996094,40.99150085449219,37.72011184692383,40.644535064697266,2568393
2000-01-28,21.918498992919922,38.81057357788086,39.65320587158203,38.265342712402344,39.6036376953125,1732142
2000-01-31,21.24664878845215,37.62097930908203,38.81057357788086,37.12531280517578,38.81057357788086,2152285
2000-02-01,21.58257293701172,38.21577453613281,38.562740325927734,37.026180267333984,37.6705436706543,1747526
2000-02-02,20.40686798095703,36.13398361206055,38.265342712402344,35.09308624267578,38.265342712402344,2998371
2000-02-03,21.77853012084961,38.562740325927734,38.86014175415039,36.33224868774414,36.48094940185547,3202389
2000-02-04,21.49858856201172,38.06707763671875,39.058406829833984,37.96794128417969,38.51317596435547,1296743
2000-02-07,20.826763153076172,36.877479553222656,38.265342712402344,36.877479553222656,38.06707763671875,1554603
2000-02-08,20.85475730895996,36.92704772949219,37.27401351928711,36.48094940185547,37.27401351928711,2684903
2000-02-09,20.15492820739746,35.68788528442383,37.22444534301758,35.5391845703125,36.92704772949219,2266904
2000-02-10,21.218669891357422,37.5714111328125,37.96794128417969,35.737449645996094,35.83658218383789,2229958
2000-02-11,20.518844604492188,36.33224868774414,37.27401351928711,36.084415435791016,37.27401351928711,1208351
2000-02-14,20.742786407470703,36.728782653808594,37.86880874633789,36.18354797363281,36.43138122558594,1729999
2000-02-15,20.63080596923828,36.530513763427734,37.27401351928711,36.03485107421875,36.92704772949219,2317089
2000-02-16,20.490848541259766,36.28268051147461,36.728782653808594,36.084415435791016,36.67921447753906,2399302
2000-02-17,20.350889205932617,36.03485107421875,36.530513763427734,35.737449645996094,36.43138122558594,1387656
2000-02-18,19.930988311767578,35.291351318359375,36.13398361206055,34.59741973876953,36.03485107421875,1585874
2000-02-22,18.75528335571289,33.20956039428711,35.340919494628906,31.722564697265625,35.291351318359375,4049736
2000-02-23,19.45510482788086,34.44872283935547,35.24178695678711,33.15999221801758,33.259124755859375,2999758
2000-02-24,19.986970901489258,35.39048385620117,35.737449645996094,34.94438552856445,35.19221878051758,2610886
2000-02-25,19.231164932250977,34.052188873291016,35.737449645996094,34.052188873291016,35.39048385620117,2241685
2000-02-28,19.930988311767578,35.291351318359375,35.68788528442383,33.90348815917969,34.00262451171875,2535735
2000-02-29,19.511098861694336,34.547855377197266,35.93571853637695,34.25045394897461,35.58875274658203,2114205
2000-03-01,19.81901741027832,35.09308624267578,35.6383171081543,34.547855377197266,34.547855377197266,1471634
2000-03-02,19.371131896972656,34.30002212524414,35.14265441894531,34.30002212524414,35.043521881103516,1323474
2000-03-03,19.343135833740234,34.25045394897461,35.291351318359375,33.705223083496094,33.705223083496094,2809483
2000-03-06,19.67905044555664,34.845252990722656,35.19221878051758,34.25045394897461,34.25045394897461,2528925
2000-03-07,19.483102798461914,34.498287200927734,35.58875274658203,34.44872283935547,34.89482116699219,2734710
2000-03-08,19.410396575927734,34.30002212524414,34.993953704833984,34.30002212524414,34.39915466308594,2231598
2000-03-09,19.746999740600586,34.89482116699219,34.993953704833984,34.200889587402344,34.30002212524414,3092814
2000-03-10,19.80309295654297,34.993953704833984,35.48961639404297,34.59741973876953,34.94438552856445,2254168
2000-03-13,20.223833084106445,35.737449645996094,35.98528289794922,34.74612045288086,34.89482116699219,1792919
2000-03-14,21.2055721282959,37.4722785949707,38.06707763671875,36.67921447753906,38.06707763671875,2700412
2000-03-15,22.047069549560547,38.95927429199219,39.25667190551758,37.42271041870117,37.4722785949707,4394475
2000-03-16,24.57154083251953,43.420257568359375,43.965492248535156,39.65320587158203,39.65320587158203,6838287
2000-03-17,24.23494529724121,42.825462341308594,43.420257568359375,42.03239822387695,43.420257568359375,3553685
2000-03-20,23.44955062866211,41.437599182128906,42.57762908935547,40.644535064697266,42.42892837524414,2472310
2000-03-21,23.561752319335938,41.6358642578125,42.03239822387695,40.54540252685547,40.54540252685547,2277117
2000-03-22,23.056852340698242,40.74366760253906,41.6358642578125,39.90103530883789,41.04106521606445,2591846
2000-03-23,23.08490562438965,40.793235778808594,41.18976593017578,39.95060348510742,39.95060348510742,2529052
2000-03-24,23.337350845336914,41.23933410644531,41.98283004760742,40.44626998901367,40.44626998901367,2204488
2000-03-27,23.309293746948242,41.18976593017578,42.42892837524414,41.04106521606445,41.04106521606445,2425529
2000-03-28,21.738521575927734,38.41404342651367,41.388031005859375,38.41404342651367,41.18976593017578,2987527
2000-03-29,21.37387466430664,37.769676208496094,39.45494079589844,37.27401351928711,38.95927429199219,2327302
2000-03-30,21.28972053527832,37.62097930908203,39.20710754394531,37.323577880859375,38.265342712402344,2316206
2000-03-31,21.654367446899414,38.265342712402344,39.00883865356445,37.5714111328125,37.62097930908203,3128751
2000-04-03,22.43976593017578,39.65320587158203,41.090633392333984,39.15753936767578,39.45494079589844,2632574
2000-04-04,22.888568878173828,40.44626998901367,42.13153076171875,39.25667190551758,40.39670181274414,3094075
2000-04-05,22.523910522460938,39.801902770996094,41.18976593017578,38.41404342651367,41.18976593017578,3224330
